id_document,_id,docs
589,638529695886233601,"Music, marriage and our dog Rosie. New #RelationshipGoals  @WcmPodcast"
590,638529735375458304,"He's a world famous pop star who popped into a Villanova pizza shop tonight. Harry Styles surprise visit, NEXT on Action News at 10 on PHL17"
591,638529736528887810,Asia Update: Straits Times 2923.03 +0.05%: Taiwan Index 8065.75 -1.34% #CNBCTV18Market
592,638529788588761088,"RT @briantaff6abc: He's a world famous pop star who popped into a Villanova pizza shop tonight. Harry Styles surprise visit, NEXT on Action…"
593,638529777335463936,"We have a need for a speedy Internet connection, and friendly service #FioSNY"
594,638529718141239296,Serena Williams enjoyed a cushy start to her #USOpen campaign as she hunts a calendar Grand Slam:
595,638529702127357952,"Russian Military Forces Arrive In Syria, Set Forward Operating Base Near Damascus"
596,638530473564614656,The summer temps are back! Hot and humid this week! @VinceCondella1 with just how hot - at 9:
597,638530451787935745,@mgxo_ Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
598,638530488588738564,@louvedhes Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
599,638530526182305792,@FabyLizarragaG Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
600,638530441239228416,Uber has hired the security researchers who remotely hijacked a Jeep to protect its future fleet of self-driving cars
601,638530417486884864,"Obama on climate change: Any “so-called leader"" that ""treats it like a joke” is ""not fit to lead.”"
602,638530509535084544,@party4yourlife Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
603,638530539264339968,@Madelynnn00 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
604,638530475896795137,@wwaink Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
605,638530789106282496,RT @StoryOfMaiLife: Our campaign with #ScarlettJohansson is out #lux @matthewrolston @mrbradgoreski #yukitanaka @TomBachik makeup be me ht…
606,638530835382145025,"Saraki, Saudi Envoy vow to work together to forge economic ties -"
607,638530559824785408,@cozynarry Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
608,638530905993310212,"Poor Jim, whoever you are. #clintonemail"
609,638530759796502528,RT @mjrowland68: What could possibly go wrong?
610,638530752691466240,.@TimTebow made a promise to #GatorNation and then led the @FloridaGators to a national title.#MondayMotivation
611,638530593555410944,@lisasuhandaa Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
612,638530566258864128,TBW has sent an updated FLS product (continued products were not reported here). Consult this website for mor...
613,638530822367248384,RT @KMacTWN: Great job by @cstclair1 @ChrisScottWx and @gtaweather1 on the #fallforecast and winter preview. Check out the replay on @weath…
614,638530796765249538,"RT @weathernetwork: Please stand by, we're having technical issues with our #fallforecast hangout. Gives you time to get think up ??'s"
615,638530852016689152,Good morning :) May this be a day lot better than the bygone yesterday!
616,638530572147625984,@asplinterofice Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
617,638530965539713024,I THINK HE'LL MAKE ITOur #Origin coach on today's big @jarrydhayne_1 #NFL news!
618,638531063938203648,RT @mikememoli: Twitter is my Hillary email pool report
619,638530923680657408,@generalelectric John Rice: Changes seen in #China #manufacturing industry #AmChamHKChinaCon
620,638530961219694592,RT @elviadiaz1: Stunning #Phoenix #sunset #rain #Monsoon2015 #azwx
621,638530942487928832,McConnell: Republicans don't have the votes to defund Planned Parenthood
622,638530961383133184,Seatmate: Turner Field victim stricken before fall
623,638530921323433984,Motorcyclist dies after Tippecanoe Co. crash
624,638530949295161344,SR 826 lanes scheduled for closures starting Monday 11 p.m. until 5 a.m.
625,638531038403166208,Thank you @lahinke for giving me +K about Entrepreneurship!
626,638531455623147520,@marcorubio mentions @HillaryClinton and people boo. Tells a joke about her and they laugh
627,638531423092109312,Earthquake Information No.1:Date and Time: 01 Sep. 2015 09:35 AMMagnitude = 3.3Depth = 034 kilometersLocation...
628,638531486149406720,RT @TheEconomist: Palmyra's Temple of Bel has been destroyed. We wrote about its significance in May
629,638531161027776512,DeKalb Co. police officer shot
630,638531401181233152,RT @andrewgelwicks: Rafael Nadal is the only person that can make me watch sports
631,638531402498199552,#BREAKING LIVE:Latest on #DeKalb County #GA police officer shot tonight.
632,638531493405573120,Boy band One Direction helps sink SeaWorld's online reputation even further
633,638531140605710336,Ice cream that does not melt 'could soon hit the shelves'
634,638531537886167040,Among those who didn't know about @HillaryClinton private email address? The Help Desk at the State Department:
635,638531517866754049,"What I imagine my Twitter friends are doing right now, digging through the email dump  via @giphy"
636,638531606047686657,"Beirut (Civ/Mil), LEBANON Weather :: 27C Mostly clear  #Beirut #Lebanon"
637,638531580546412546,"Apple will soon begin making its own movie and TV programming, reports @Variety"
638,638531586447704064,"Sheena murder case: Here are seven questions for you to answer, Mr Maria"
639,638531610837561345,"Nifty likely to open lower tracking losses on Nifty futures traded on the Singapore Exchange; SGX Nifty down 0.8% at 7,938"
640,638531589689860097,"Some photos from today's National Preparedness Month Proclamation signing, where Governor Calvo proclaimed..."
641,638531689929572352,A 2014 documentary by the Guardian about #SyrianRefugees in #Bulgaria #Syria
642,"6,38532E+17",RT @mguggenheim: Production art for Arrow Season 4...
643,638531728768958464,The average price of Bitcoin across all exchanges is 232.98 USD
644,638531729117048832,"Join us NOW for FOX6 News @ 9! We’re on air, online @  &amp; the #WBRC News app. #OnYourSide"
645,638531752449937408,Will the iPad Pro rejuvenate the tablet market?
646,638531746296823809,@TALCvids ADAM LAMBERT thinks ROBBIE WILLIAMS is a very 'good looking guy'.
647,638531775333994496,".@nickjonas and @justinbieber just releases music videos, and both are PUH-RETTY STEAMY"
648,638531814022336512,Is Australia Setting NFL Star Jarryd Hayne Up For A Fall?
649,638531788302741505,6 Ways to Use Periscope for Your Business -
650,638531772280516608,@Merrie_NY ADAM LAMBERT thinks ROBBIE WILLIAMS is a very 'good looking guy'.
651,638531789959598082,These movies and TV shows are coming to Netflix in September
652,638531781550034944,"Newburgh Beacon Bridge:  Construction Eastbound, right lane closed.  Expect delays."
653,638531792278962176,Watch NBC Bay Area News at 6 -
654,638531827876020224,#BOOM! @PandaCrusher35 sends one onto the train tracks:  #Astros
655,638531860470099968,Heading to Russia... ExpectationsMy hope is that my Foundation can establish a cooperative…
656,638531857299017728,Neighbors shocked Susquehanna Twp. officer killed himself during standoff: Reinhart killed himself following a…
657,638531865893203969,Precious Metals: GOLD 1139.2 +0.45%: SILVER 14.61 +0.07% #CNBCTV18Market
658,638531886009204736,Trains of refugees reach Germany as EU asylum checks collapse
659,638531917688741889,"Watch WCCB News @ 10 RIGHT NOW on WCCB, Charlotte's CW or by clicking here:  #news #cltnews #Panthers #VMAs"
660,638531847492882433,"Don't miss the once-a-year confluence of marine creatures on #BigBlueLive tonight. 8p, OPB TV."
661,638531863292825600,Ted Cruz declines to respond to report of Boehner 'jackass' comment
662,638531894271995904,"Friends, I would love your help in getting to speak at #SXSW   #shareology #H2H #H2HChat #thankyou"
663,638531937905319936,Mostly cloudy most areas tonight with scattered showers/tstorms diminishing. #wywx #newx
664,638531989151219712,RT @TIME: These movies and TV shows are coming to Netflix in September
665,638531944599281664,China manufacturing index slumps in August: govt
666,638532613674635264,Tokyo shares down 1.57% in early trade
667,638532611674120192,Kanye West: You Should  Run For President In 2020  via @HollywoodLife
668,638532648047087616,"Trending: Wes Craven, horror movie director, dies at 76"
669,638532946492715008,Asia Update: Straits Times 2920.06 -0.05%: Taiwan Index 8041.55 -1.63% #CNBCTV18Market
670,638532673523326977,"RT @adolwyn: Looking good @weathernetwork, @daynavettese, @ChrisScottWx, and Dr. Doug Gillham! #FallForecast"
671,638532776317333504,Narcos is the shiiieeeetttttt
672,638532733426364416,Iggy Azalea's Journey From Hyped Starlet to the World's Most Hated Pop Star
673,638532728493854720,03:04 1/9/2015 T=12.3C WNW 25.1km/hr 1018.8mb Rain to MN 11.0mm Since MN 0.0mm Sun 0w/m2 - 0.0kwh/m2 today - See
674,638532948350881792,I’m a black activist. Here’s what people get wrong about Black Lives Matter.  via @voxdotcom
675,638533048120774656,"RT @GothamGazette: The Mayor ""will continue to look for creative opportunities to engage with New Yorkers"""
676,638532991153647616,Got a question for @SpencerHowson... Ask away -  #gettoknow612
677,638533010996891649,What a night.
678,638533005762412544,Good night.
679,638533073743802369,"And Jed Lowrie with another well struck ball, this one to deep right center for a double leading off the 6th! #Astros"
680,638533095390584836,Follow #AFAC15 to see the latest insights and discussion from the @AFACnews emergency services and public safety conference in #Adelaide
681,638533070501494784,"More losses than gains for Sonia, Nitish as Lalu steals show at Swabhiman Rally in Patna"
682,638533012297228288,UFO: Mysterious streaks of light seen over Hawaii skies:
683,638533018844557312,"State Dept. releases 7,000 pages of Clinton's emails, 150 censored"
684,638533388899586048,"RT @Sports_NDTV: #USOpen2015: Nadal leads 6-3, 6-2 against Croatia's  Coric in his Rd 1 match"
685,638533114835263488,Thousands rally in Austria in support of refugees  via @PressTV
686,638533157806059521,"AccuTrack Radar on the hour. It's August 31, 2015 at 10:05PM"
687,638533421967347713,"LIVE on #Periscope: Tmobile CEO in Albuquerque and discussing ""Network Abusers"" topic and Got to ride in BatMobile …"
688,638533370981429249,SCMP: Untold stories of Chinese Nationalists’ fight against Japan in second world war recalled in Hong Kong…
689,638533144916856832,"Final: #Marlins 4, #Braves 0. Game 2 tomorrow night at 7:10PM."
690,638533566645805056,Email to @HillaryClinton: State Department &amp; @WashingtonPost apparently going back-and-forth about running article
691,638533487230742528,OK here we go. Don't talk to me. #SFGiants
692,638533573549625344,EXCLUSIVE: RCMP investigation into Pamela Wallin’s expenses handed to Crown  #CDNpoli
693,638533552418721793,Lead story now on
694,638533595196485633,Blowing dust advisory extended until 8pm for Northwest/North Central Pinal County. Visiblity &lt;1mile. #12news #azwx
695,638533563537686528,Check this on Amazon: What is a Social Business? Tips and Framework For Your Business.. by Geoff De Weaver
696,638533736196349952,"From Elvis to Green Day, Rock Hall turns 20! Take a virtual tour of the @rockhall here:"
697,638533808829022208,Traffic Hazard @ 0 Us101 S
698,638533832346570752,@the_italian_gay Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
699,638533700871958528,"Current Conditions : 69.4F / 20.8C, Partly Cloudy - 4:07 AM SAST Sep. 1: Temperature: 69.4°F… @Durban_KZN @SA_SEO"
700,638533843964817408,@BrittanyLacasse Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
701,638533689115344896,Yes! THIS!
702,638533808166424577,@ajdalotric13 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
703,638533864906989568,@dwwswifts Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
704,638534243073720320,Retro-styled #WordPress #theme that will never become outdated
705,638534278775746560,The first day of school!  The 20th day of school!   (NEW @leahrumack #ThisIsMyLife)
706,638534267241410560,#APEC2015 senior officials to meet in Cebu for workshop on secure travel:  | via @apec2015ph
707,638533892044161024,@aishanabilah Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
708,638533881755471872,#NewZealand: Watch #Auckland's weather improve after a wet morning. Images via @snapithd
709,638534253689503744,24-hour PSI at 10am is 58-64.  #sghaze
710,638534227504549888,@Karim_Bihi Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
711,638534261285462016,@derlaine Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
712,638534244508270592,@kathazra Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
713,638533875304632320,@timothytablet Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
714,638534598629138432,RT @spj_tweets: . @SPJDana: Memorial Funds for WDBJ's Alison Parker and Adam Ward |
715,638534705076391936,Roughriders fire head coach Chamblin and GM Taman  #ottsports
716,638534630744981504,Absolutely David! Details can be found here:
717,638534709929111552,"Oil prices leap 8% on lower US output, OPEC signal"
718,638534724655448066,RT @ktumulty: Among those who didn't know about @HillaryClinton private email address? The Help Desk at the State Department:
719,638534751087890432,"RT @NASCAR: David Pearson holds off Bill Elliott to win the 1979 Southern 500, his 104th career win.#NASCARthrowback"
720,638534785762242560,Severe Thunderstorm Warning now for #Phoenix until 7:45 p.m. Watch out for 60 mph wind gusts! #abc15wx #azwx
721,638534854150238208,RT @AJEnglish: Opinion: Democracy in Malaysia is the poorer for it
722,638535144475746304,#CHICAGO CLIMATE:Today's HIGH: 85ºAverage Hi: 80ºRecord: 99º - 1953Sunrise Tuesday: 6:17aSunset Tuesday: 7:26p
723,638534786806513664,"yikes... this doesn't seem like a great idea, really."
724,638534844461527042,LIVE on #Periscope: Getting ready for our story at 9:30 on FOX 17!
725,638535368690659329,RT @FsSurveyors: We are pleased to announce the launch of our new website: #Maldives #LandSurvey
726,638535260842663936,"RT @singapolitics: Uber driver Shirwin Eu, 32, wants to contest in #BtPanjang SMC but still lacks 10 signatures"
727,638535254945439744,"In an effort to reach more corporate customers, @apple has partnered with @cisco  via @business"
728,638535273425432576,Most of today's rain is on the plains moving away from the Front Range. From @StormShieldApp
729,638535510445572096,"We have some thoughts on @MileyCyrus' new album, #MileyCyrusAndHerDeadPetz:"
730,638535485124706304,A dry winter in the northeast and wet across much of NSW. See our seasonal climate summary:
731,638535487284768768,New Zealand releases shortlist for its new flag and no one's happy
732,638535432721010688,"RT @USATODAY: State Dept. releases 4,368 more Hillary Clinton emails - the biggest batch yet  (Getty Images)"
733,638535510026153984,#StPaul firefighter dies after collapsing at Merriam Park fire station -
734,638535519022911488,"It's that time again! School starts TOMORROW! Drivers, watch for kids &amp; buses! 9:18:"
735,638535439654088705,Roughriders fire coach and GM
736,638535399057428480,"RT @KenJennings: I too have been terrified--chilled to the very bone--by the wailing, chain-rattling spirit of our 25th president."
737,638535516732977152,"12 Ways Taylor Swift's ""Wildest Dreams"" Is the Same Video as ""Blank Space"""
738,638535528065929221,Out of the loop today? Here's what you missed across the nation:
739,638535638942416896,Top stories from Sweet Salone Marion Schwartz Millinery Company Profile| Owler  see more
740,638535528434929665,Attorney for Pennsylvania AG Kathleen Kane’s aide seeks continuance.
741,638535608403517440,LIVE on #Periscope: Storm in Phoenix
742,638535525209636864,"Tomorrow, #KimDavis martyrs herself in service to anti-gay discrim. @MSignorile @chrisgeidner @libertycounsel"
743,638535733691740164,President to leave for China today
744,638535848154152961,Better Coverage Of Storms Tuesday…
745,638535775555047424,Here's what's new on @netflix next month:
746,638535698488803328,RT @SheriffHickman: Funeral arrangements for Deputy Darren Goforth are as follows:  #ThinBlueLine #LivesMatter #HouNe…
747,638535697238876160,This seems to be such an amazing way of celebrating the Teachers' Day :) @HelpingBrainzIn
748,638535959038922752,Hardik Patel and the Patidar agitation: Why the Sangh Parivar will be cheering
749,638535974901813249,Liam’s #SorryNotSorry for his Miss Piggy embrace: Aussie heart-throb Liam Hemsworth has set tongues wagging wi...
750,638535875576528896,RT @Tabby4jc: @MarkJWeather Beautiful moon tonight!
751,638535904626262016,@ZexohSpins Hi there. What is your Xbox Support question? We're here for you. :) ^JP
752,638535872502235136,Residents of 5 Utah County cities won't have to cast 2 ballots
753,638535874100097025,@OmbudsmanPh Morales: we are set to file MR on the decision of SC granting bail to Sen. Enrile @dzbb
754,638536028157046784,Former Memphis mayor who Robert Lipscomb was hired under responds to accusations against Lipscomb
755,638536036264615936,Thanks for following us tonight! Stay with us for continuing coverage of breaking news &amp; weather...
756,638536034154778625,The invisible accused: Indrani Mukerjea’s driver is facing the worst punishment
757,638535942735724544,"TRAFFIC UPDATE: As of 10:15 AM, along Ayala Ave. from Paseo de Roxas to Gil Puyat Ave. (MH), Opposite Direction (MH). #MakatiTraffic"
758,638536007948832768,MPD investigates two possibly related sexual assaults.
759,638536817059463168,"Liam Hemsworth joins Instagram, immediately flirts with Miss Piggy"
760,638536146956349440,UN: Satellite images show Temple of Bel in Palmyra destroyed | READ:
761,638536919194931200,RT @NiemanLab: Is winning over the millennial audience a multi-billion-dollar opportunity? Mic is betting on it
762,638536894389878785,Here’s a final look the rainfall totals from the low country this morning. #scwx
763,638536869844779008,Dick Cheney: “I think it’d be great if @JoeBiden got into the race.” #Hannity
764,638536842153979908,RT @globetoronto: Update on the Trump Tower road closings. Story here:
765,638537072618434560,#BREAKING NOW:DKB Chief Alexander: PD officer in critical condition at Grady Hospital; homeowner shot in leg @mhking
766,638537333512519680,@beep_roadrunner Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
767,638537050954821632,RT @Connect4Climate: #Climatechange unites all religions. Take a look into the new declarations @scroll_in
768,638537043992268800,"QNS ALL HANDS 24-15 STEINWAY ST, FIRE ON THE FIRST FLR,"
769,638537346196054016,@Emmilyy4 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
770,"6,38537E+17",Cheryl Mills calling for leak investigation after NYT published Eikenberry cables:
771,638537072098320384,#HKFP Entertainment and TV dramas wiped from Chinese screens ahead of WWII military parade
772,638537027710001152,Jennifer Lawrence looks GORGEOUS in her new ad for @Dior Addict Lipstick:
773,638537314185183233,@Hyperkraft Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
774,638537086581243904,RT @CaribeDevine: Severe Thunderstorm Warning until 7:45pm. #12news #12newsmonsoon #azwx
775,638537045070114816,Independent candidate and Uber driver Shirwin Eu says he's offering a $50 discount to any Bukit Panjang SMC...
776,638537087222984704,RT @DrMatt12News: Severe tstorm warning until 745pm for storm over downtown #Phoenix. Winds 60+mph. Storm stationary. #12news #azwx
777,638537393293918209,23 days until Fall says @katymorganwx! But...muggy and hot temps for now. #LIVEonFOX17
778,638537478874402816,RT @PriyankLakhia: Oil prices slightly lower after biggest 3 day gain since 1990 - Brent down 3%. @BloombergTVInd
779,638537460826435584,@anuWisnu Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
780,638537456531300352,This crowd is TERRIBLE. #Raw #RawTampa
781,638537397916041220,@rumucan Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
782,638537474894004224,RT @CTVNews: EXCLUSIVE: RCMP investigation into Pamela Wallin’s expenses handed to Crown  #CDNpoli
783,638537592120680449,Check out this view looking S toward downtown #Phoenix from an @ArizonaDEQ camera. Severe thunderstorm. #12news #azwx
784,638537496901513216,"Asec. Nadal: #Cebuanos need to put their best foot forward, being hospitable &amp; engaging the delegates @apec2015ph #APEC2015 #iBLOGforAPEC"
785,638537522885226496,"Russian Military Forces Arrive In Syria, Set Forward Operating Base Near Damascus  #Banking #Finance"
786,638537513808842752,@natashagraciaa Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
787,638537450952986624,@suratjana Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
788,638537366915969025,@menamejmaw Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
789,638537377175216128,@jennapeterrsen Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
790,638537501221761024,@RiverbankVetSC Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
791,638537482070589440,@james90210 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
792,638537657530757121,Want to win at Fantasy Football?  Check out  and get my Fantasy Winning Edge!  You will love it – guaranteed!
793,638537696739127296,"Gold gains on softer dollar, but Fed hike view caps rise"
794,638537767668989953,Things are heating up for #GE2015 as #WP supporters prepare to rock #KongHwaSch
795,638537781791338496,▶Now here's an Instagram pic that just screams Miley Cyrus
796,638537629877825536,I'd LOVE to see how the GOP field would hold up if tens of thousands of their emails were scrutinized like @HillaryClinton's. #HillaryMen
797,638537680968642560,Watch Video: Ex-Daesh militant recounts life under Takfiri rule
798,638537625180180480,RT @GaryDBaldwin: Beautiful Moon out there tonight! Worth checking out.
799,638537814406246400,17 people followed me and one person unfollowed me // automatically checked by
800,638537757330145280,"Saskatchewan #Roughriders fire head coach Corey Chamblin, GM Brendan Taman  #CFL"
801,638537777899012096,Poll: Trump beats Kanye West in a head-to-head matchup
802,638537972590223360,God is good.... #blessed #timessquaredreamin'cometrue @jscollection ✔️
803,638538018358366208,RT @WilliamsJon: #UN satellite photos appear to confirm main building at #Palmyra's Temple of Bel destroyed. Thursday v today. #Syria
804,638537855644643328,RT @mattberginsr: Margaret Cho was channeling Joan Rivers tonight  @margaretcho #FashionPolice #greatjob @e_FashionPolice
805,638537910367612929,.@google @AAJAAsia panel of Champions tonight!  Learn best online digital tools and strategies for storytelling from: @mrbaopanrui +others
806,638537913215508480,The rain isn't going anywhere soon. But expect improvement this weekend!~Jeff
807,638537816629100544,Not lost on this photojournalist are the stories of our media colleagues. #Prayers continue #AdamWard #AlisonParker
808,638537879363280896,"#BtPanjang: Uber driver Shirwin Eu was asked: Is this an attention-seeking move? His reply: ""Maybe."" #GE2015"
809,638538470969995264,RT @MetService: Snowing in the Canterbury High Country - here's the Mount Cook webcam images to 2.12pm today. ^EB
810,638538136381980672,"ICYMI: Muslim community leader and GP named Australian Father of the Year, @LydiaLFeng reports"
811,638538074226565120,Travel scholarships available until FRIDAY for our October #GenderGap hackathon in LA  Thanks to @FordFoundation!
812,638538031700549632,"RT @wsbtv: MORE: Officer was shot in the thigh, lost a lot of blood and is in critical condition. We're updating this story:"
813,638538960248115200,RT @maggieNYT: Landing in inboxes
814,638538774440341505,News 2 spoke to 3 of 5 Williamson County Schools students who got perfect ACT score |
815,638538775597944833,Watch LIVE as Laura Thomas tracks the storm hitting parts of the Valley right now.  #abc15wx
816,638539278843310080,BBC News - Kanye West wants to run for president in 2020
817,638539081362771968,Seoul shares down 1.16 pct in late-morning trade
818,638539064598106112,RT @GrillTeam: TODAYS PODCAST:LISTEN:
819,638539304579395584,#HulkHogan Apologizes For Racist Remarks:  by Ronald Martinez/Getty Images)
820,638539302981341184,"If you haven't already, spend a few seconds telling Congress to support the #IranDeal:"
821,638539295037521920,Brazillian mayor who ran an entire town remotely via WhatsApp wanted for corruption:
822,638539310652878854,#SOHR Deaths and wounded in Madaya and renewed clashes in the south of the capital and on the outskirts of al-Qadam
823,638539294907482112,#NFL's Victor Cruz -- PROVE YOU'RE NOT DRUNK ... Gives Pal DUI Test
824,638539490630352896,Abbott says $1.5b hit on people of Aust won't go ahead with dumping of bank deposit tax. On @abcnews24 now.
825,638539410389078016,"RT @JDizzlyTRON: @MelRivers take this as a sign from where ever @Joan_Rivers Flies,, @margaretcho UR heaven sent!  #FashionPolice"
826,638539721698754560,"RT @KJBar: PM Abbott: 'I'm delighted to be here with my friend and colleague, the Treasurer. '"
827,638539628346261506,Roughriders fire head coach Chamblin and GM Taman
828,638539664966598656,.@benmatchap speaks to a @wpsg supporter at #PCS #GE2015
829,638539605088702464,Lina Chiam arrives at #KongHwaSch signing in for #PotongPasir #GE2015
830,638539664190668800,#NEWS  Viewpoint: Ghani is running out of options  #asia
831,638539641201774592,"RT @ktumulty: Reading through the latest batch of @hillaryclinton emails is a reminder of how much time people in DC spend sucking up. ""You…"
832,638539605885755392,"#news Satellite images show Temple of Bel in Syria 'destroyed,' UN says"
833,638539593793585152,Hometown mourners celebrate life of slain TV cameraman
834,638539688161214464,Thanks to everyone who tuned in for our Fall Forecast &amp; Winter Preview hangout! It flew by :)
835,638539649275723776,Abbott says @JoeHockey is doing an absolutely outstanding job. On @abcnews24 now.
836,638539838816395264,"The U.S. Supreme Court denied her appeal.  The question everyone wants to know, will Rowan County Clerk Kim Davis..."
837,638539927240744960,"JUST IN: Ombudsman Conchita Carpio-Morales confirms @OmbudsmanPh will probe PNoy, Abad et. al. on DAP."
838,638539759481147392,"QNS ALL HANDS 24-15 STEINWAY ST, FIRE ON THE FIRST FLR, UNDER CONTROL"
839,638539901382717440,Time for cool heads at Stormont :: Belfast Telegraph -- Editorial:   #Ireland #Ulster
840,638539747770675200,Lina Chiam of @sgpeoplesparty arrives at #KHS to contest Potong Pasir SMC once again #GE2015
841,638539803525419009,New music from @rickyrozay &amp; @TheKingDream dropping tomorrow afternoon  #MoneyDance
842,638539804800520192,RT @tocsg: Lina Chiam of @sgpeoplesparty arrives at #KHS to contest Potong Pasir SMC once again #GE2015
843,638540040612761601,"Here's the actual #WhatDoYouMean video for you, from @JustinBieber:"
844,638540142244814848,The 90s return tomorrow for the 1st day of September - day 1 of a long stretch of hot weather!
845,638540068005769217,RT @livedogster: @GriffLawSchool @612brisbane @SpencerHowson Why Dr Who? What's the appeal?
846,638540103481204736,Link  by @espn is the most popular tweet in my news feed today.
847,638540129100013569,RT @Somethinginthe2: Thirty minutes til #BigBlueLive on the west coast. #KQED#MontereyBay#PBS
848,638540707309973505,"Fog looking like a good bet for much of IN overnight, a few spots in south central IN already reporting low visibility."
849,638540753925484544,RT @emilyslist: Did you know Rosa Parks was on the Planned Parenthood board?
850,638540747399151616,RT @Slate: Obama is a climate hypocrite. His trip to Alaska proves it.
851,638540577919909889,"Watch WCCB News Edge RIGHT NOW on WCCB, Charlotte's CW or by clicking here:"
852,638540808296071168,Video: Monday night: Rain and humidity returning
853,638540897911767040,"RT @CharlieWGME: It's a mild night in vacationland.  At 10:30PM, Portland is only two degrees off the normal daytime high.  #MEwx"
854,638540829099843584,Chee Soon Juan almost certain to lead team in #HollandBT He has just arrived at Assumption School #GE2015
855,638540968250208257,Attn: @HillaryClinton
856,638540949686124544,New Promo for The Flash &amp; Arrow  #televisioncw #theflashcw
857,638540993600602112,Kim Davis's resistance to issuing marriage licenses to gays has caused the most prominent of several legal skirmishes
858,638540934813126656,that's the link to @mariaakram15 report on #Aurangzeb and more@the_hindu @DelhiConnect
859,638541172529491969,Locals: Boko Haram kills 79 in 3 attacks
860,638541146222755840,This will be epic!
861,638541151750987776,The Rohingya Daily is out!  Stories via @rohingyarefugee @ameenujogana @ZakatUS
862,638541236966719488,who has a weather photo from today to share with us for tonight's 10 and 11pm newscast post them here so I can share
863,638541716878966784,Whoa...
864,638541218897522688,10:30pm Fog developing across WNY right now.  Expect foggy conditions early Tuesday.  Full forecast at 11 on 7.
865,638541842917756928,RT @SHockridgeABC15: The skies are looking quite ominous tonight @abc15 @AmberSullins
866,638541818230120448,"Here's a look at @TaylorSwift13's latest video 'Wildest Dreams'. And yep, it's amazing  #Today9"
867,638541978670526464,"RT @XHNews: #ChinaStocks plunge 4.6% in early trade on Sept 1 amid manufacturing contraction, off 12.5% in Aug &amp; 14.3% in July"
868,638542051592814593,.@Ciara slays in @AlexVauthier:
869,638542139689992192,@KxNail Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
870,638542159826812930,@OrnellaBianca Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
871,638542013118418944,See who's in the Floyd County Jail tonight
872,638542140117774336,@imlulubelle Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
873,638542059184390144,Kanye West is making campaign promises that are winning the votes of sneakerhead:  #KanyeforPresident
874,638542143229947905,@sabrina_zack Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
875,638542244266536960,@InnesBryenton Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
876,638542208476573697,RT @singapolitics: Lina Chiam arrives at #KongHwaSch signing in for #PotongPasir #GE2015
877,638542277518970880,@cynthiajonas82 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
878,638542193603538945,@VicTheEpic Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
879,638542250209869824,Groth saves the day for Aussies at #USOpen:
880,638542323618484224,Video:  Obama: Climate change is real
881,638542176515956736,@RobertMills Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
882,638542210343043072,@adorablemcvey Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
883,638542260762767360,@SallyydaChiefa Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
884,638542227220877313,@cineastecat Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
885,638542327867404288,@ziallscutie Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
886,638542262469656576,RT @Reaproy: #Thailand's persecution of free expression &amp; press freedom needs to stop says @HRW with #Phuketwan journos in #Phuket
887,638542311186677760,@elingeling Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
888,638542321701683201,Asia #Business ~ Asian shares slip as downbeat China PMIs revive growth fears - Reuters  #Pacific
